URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context (7),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Catalogued by,Excavated by,Metal,Metal Description,Culture,References,Date Catalogued,Diameter,Date Excavated,Year Excavated,Sequence #
"http://opencontext.org/subjects/8AAD863D-452D-44A8-A02E-40CF8B8C94BB","http://n2t.net/ark:/28722/k22r3v86s","Coin 98-C-103","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57261","","http://opencontext.org/subjects/F9EA50ED-2328-4C64-339F-31FA9AF2B766","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:59Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman?","","6/25/2009","1.41 cm","","1998","57261"
"http://opencontext.org/subjects/627D1E28-8794-4890-7686-31B5A2A9FC8A","http://n2t.net/ark:/28722/k2x63hh7h","Coin 98-C-56","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57224","","http://opencontext.org/subjects/C6592113-6A6D-480E-CD4C-8778B1DAFA06","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:32Z","Deirdre Barrett","Mary Prendergast; Emma Susan Libonati","AE","Bronze","Late Roman","","6/25/2009","1.12 cm","","1998","57224"
"http://opencontext.org/subjects/54758CA5-B0F7-4332-5194-26AD80BEB41A","http://n2t.net/ark:/28722/k2222xj20","Coin 98-C-172","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 12","Seq. 57380","","http://opencontext.org/subjects/D634CDD7-CB3F-4185-84A1-752A511B9978","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:31Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","AE 2 or 3.","6/25/2009","1.78 cm","","1998","57380"
"http://opencontext.org/subjects/4A3D1260-6670-44E0-5960-CEA2D58FE5F6","http://n2t.net/ark:/28722/k2qr4v28b","Coin 98-C-87","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 12","Seq. 57451","","http://opencontext.org/subjects/8E22324C-26B6-4251-95B6-72A311FB8AD0","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:16Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman?","Half coin.","6/25/2009","1.44 cm","","1998","57451"
"http://opencontext.org/subjects/AB51F98E-BA0D-4E16-2D3B-08DE0DD51462","http://n2t.net/ark:/28722/k2w95609h","Coin 98-C-181","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 12","Seq. 57402","","http://opencontext.org/subjects/EEF52289-1437-41D0-697F-66FBC7CF8577","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:53Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman?","Maybe AE 4.","6/25/2009","1.24 cm","","1998","57402"
"http://opencontext.org/subjects/B3BF5D91-908C-4B0E-F888-CE832D365B29","http://n2t.net/ark:/28722/k2pr7t59k","Coin 98-C-122","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 12","Seq. 57327","","http://opencontext.org/subjects/2A9B10EB-BF23-47E8-2AD6-225800594F77","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-11T19:39:41Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","Small AE 4.","6/25/2009","1.06 cm","","1998","57327"
"http://opencontext.org/subjects/4A3AAFDF-B497-49B0-045B-5958FE1B9CFF","http://n2t.net/ark:/28722/k21c20t1q","Coin 98-C-135","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57164","","http://opencontext.org/subjects/D7586A35-D625-43D8-AAE5-4C72F51460BC","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:30Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","Small AE 4.","6/25/2009","1.05 cm","","1998","57164"
"http://opencontext.org/subjects/14C25946-8FD2-4EDE-D1AF-67EF082C34CC","http://n2t.net/ark:/28722/k2bp03f4m","Coin 98-C-148","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57184","","http://opencontext.org/subjects/696CE945-BB43-4DB8-1554-F49935D40870","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:37Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","AE 4?","6/25/2009","1.11 cm","","1998","57184"
"http://opencontext.org/subjects/203B3A5E-8DA4-4AB2-0219-3549DB0B5A64","http://n2t.net/ark:/28722/k2th8j02v","Coin 98-C-121","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 12","Seq. 57320","","http://opencontext.org/subjects/ADDFF434-B890-41B1-0B3E-BF5CE9374A4D","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:44Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","AE 4.","6/25/2009","1.12 cm","","1998","57320"
"http://opencontext.org/subjects/B2DCFFC2-F3AC-4315-9CAB-388EE5BF2435","http://n2t.net/ark:/28722/k2w092t6k","Coin 02-C-38","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 3","Seq. 89720","","http://opencontext.org/subjects/EB532065-4AF2-4740-E27B-F8FBC2099895","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:44Z","Deirdre Barrett","Emma Susan Libonati; José I. Fusté","AE","Bronze","Late Roman","Second part of 5th c. CE.","6/25/2009","","","2002","89720"
"http://opencontext.org/subjects/B92D67DC-BE17-48D5-7211-B2A4E9604CD2","http://n2t.net/ark:/28722/k2qz27v71","Coin 98-C-144","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57177","","http://opencontext.org/subjects/B9E289F7-FDFA-471D-ED68-73EBC187B699","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:29Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman?","AE 4?","6/25/2009","1.24 cm","","1998","57177"
"http://opencontext.org/subjects/23EFB3B7-7F5C-4281-68E8-E41431CFC196","http://n2t.net/ark:/28722/k2wq00j8z","Coin 98-C-136","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57165","","http://opencontext.org/subjects/04E6E269-1DCB-4571-0AA4-81DBE36305E8","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:30Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman?","Half coin.","6/25/2009","1.44 cm","","1998","57165"
"http://opencontext.org/subjects/25D14AA5-5FEC-4EE5-53F5-B94525525D92","http://n2t.net/ark:/28722/k2v40rb29","Coin 98-C-128","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 19","Seq. 57641","","http://opencontext.org/subjects/B1D71BC1-FC35-4166-5BB1-CCA293A5B9CC","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:09Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","Small AE4?","6/25/2009","1.09 cm","","1998","57641"
"http://opencontext.org/subjects/E6BC1299-402A-4148-7B47-487645A91961","http://n2t.net/ark:/28722/k2930v66c","Coin 98-C-170","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 10","Seq. 57378","","http://opencontext.org/subjects/13006CAE-08A3-4507-4FB8-56C6F6AD176E","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:45Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman?","AE 4","6/25/2009","1.26 cm","","1998","57378"
"http://opencontext.org/subjects/ADA0ACCA-AEED-486C-7694-0FF4BEE0BBD4","http://n2t.net/ark:/28722/k2kk99q7p","Coin 97-C-10","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 42","Locus 18","Seq. 42125","","http://opencontext.org/subjects/CB09E83F-A2C3-4582-1DB4-081C477FBA28","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:37Z","Deirdre Barrett","Mary Prendergast; Katrina M. Haile","AE","Bronze","Late Roman","AE3.","6/25/2009","1.33 cm","","1997","42125"
"http://opencontext.org/subjects/2998116E-7F80-4601-F164-902E065C0A8B","http://n2t.net/ark:/28722/k2qn64p9x","Coin 04-C-21","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 97","Locus 15","Seq. 97505","","http://opencontext.org/subjects/FAC470A6-6FFD-444C-7443-5AC115065CFD","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:24Z","Deirdre Barrett","Christopher A. Tuttle","AE or AR (traces of silver?)","Bronze or silver (traces of silver?)","Nabataean or Hellenistic?","Regular oval shape, very rounded, completely worn and split, one notch at edgeReverse is flat.   Corresponds...","6/25/2009","","","2004","97505"
"http://opencontext.org/subjects/8A4D94F6-6E53-44C8-7BE1-BC67993A5AFF","http://n2t.net/ark:/28722/k2z034m81","Coin 98-C-104","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57262","","http://opencontext.org/subjects/1217620A-E535-46BD-D038-C67410B28E2B","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:19Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","AE4.","6/25/2009","1.43 cm","","1998","57262"
"http://opencontext.org/subjects/CBE788B4-FF17-4505-97E7-CDB9B756FF50","http://n2t.net/ark:/28722/k26w9cn0x","Coin 98-C-149","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57185","","http://opencontext.org/subjects/94AB69AB-6445-450A-4FA7-874E2E6883FF","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:26Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","AE 3.","6/25/2009","1.53 cm","","1998","57185"
"http://opencontext.org/subjects/B0AEA858-E3C3-4D92-DAC2-BCA67589D5EB","http://n2t.net/ark:/28722/k2tm77c74","Coin 06-C-89","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 121","Locus 3","Seq. 121025","","http://opencontext.org/subjects/4AE829E8-EAF4-4166-06C7-A6D2B7593245","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:24Z","Deirdre Barrett","Arta Khakpour","AE","Bronze","Late Roman","The surface of this coin is very porous and it is difficult to read.
Probably a 4th-century CE Roman AE3.
Fairly corroded.","6/25/2009","","","2006","121025"
"http://opencontext.org/subjects/94591D5B-4590-4678-64A2-72C6578D4891","http://n2t.net/ark:/28722/k2qv3jg56","Coin 02-C-13","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 87","Locus 7","Seq. 87393","","http://opencontext.org/subjects/3A8C9DE4-96A5-4E22-042D-93FF4E12C88D","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:31Z","Deirdre Barrett","Martha Sharp Joukowsky; Amanda G. Henry","AE","Bronze","","Rabbbel and Gamilat (Gamilat quite clear).
85 - 101 CE.  Nice portrait.","6/25/2009","","","2002","87393"
"http://opencontext.org/subjects/042E8337-1B4E-43E3-499B-6287F68D4E5B","http://n2t.net/ark:/28722/k2154m17f","Coin 04-C-20","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Special Project 87","Locus 11","Seq. SP87119","","http://opencontext.org/subjects/F153E96A-2AA2-4725-866A-C75DB65BA5A1","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T21:19:01Z","Deirdre Barrett","Sara Karz Reid","AE","Bronze","Uncertain","Not certainly a coin.  Regular oval shape, with cut edge.  Concave reverse. Thin bronze fragment, split into two.   Appears not to have any trace of type stamped on either ...","6/25/2009","","","2004",""
"http://opencontext.org/subjects/68DA439F-32DF-4B5C-4028-A3E38AB4526A","http://n2t.net/ark:/28722/k20p1331z","Coin 02-C-1","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 54","Seq. 89951","","http://opencontext.org/subjects/FCAD992C-A440-417E-9EE9-D61B12ECE6CA","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-10T06:12:47Z","Deirdre Barrett","Erica L. Schluntz; José I. Fusté","AE","Bronze","Late Roman","4th c. CE","6/25/2009","","","2002","89951"
"http://opencontext.org/subjects/875465A5-79BB-424F-9E91-4A52D528EAEB","http://n2t.net/ark:/28722/k2df6rf8w","Coin 05-C-71","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Special Project 150","Locus 3","Seq. SP150013","","http://opencontext.org/subjects/09178F34-1A04-45C6-9CA1-FF0B3A8CAC66","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:21Z","Deirdre Barrett","Christopher A. Tuttle","AE","Bronze","Late Roman","Hole corroded through the center of coin.
Probably a 4th-century Roman AE4.","6/25/2009","","","2005",""
"http://opencontext.org/subjects/7591BBCC-5BD3-4635-22D1-27A0EA54493F","http://n2t.net/ark:/28722/k2377c66r","Coin 06-C-08","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 127","Locus 21","Seq. 127253","","http://opencontext.org/subjects/9247B467-3565-4357-26A8-9BB9CE1D457E","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-14T03:22:55Z","Deirdre Barrett","Martha Sharp Joukowsky","AE","Bronze","Late Roman","Probably a 4th-century CE Roman AE4, but wear makes reading it extremely     difficult.","6/25/2009","","","2006","127253"
"http://opencontext.org/subjects/A133BD07-8D7B-4C29-37D1-E6E2DD22C17A","http://n2t.net/ark:/28722/k2vd6vg9r","Coin 04-C-01","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Special Project 89","Locus 12","Seq. SP89020","","http://opencontext.org/subjects/296CF9BE-7380-4D04-7728-4984AEA64527","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T22:58:13Z","Deirdre Barrett","Emily Catherine Egan","AE","Bronze","","Regular oval shaped coin, one side cut.  Coin is worn and split.
Meshorer 112-114 (114 the most likely example), rather than 140 - 140A.","6/25/2009","","","2004",""
"http://opencontext.org/subjects/B715C164-6E85-4681-AEC2-2A35B6A0EBC7","http://n2t.net/ark:/28722/k2fb52z49","Coin 04-C-05","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 98","Locus 1","Seq. 98037","","http://opencontext.org/subjects/2F46F8C4-3057-4D6F-39AD-5DCA317C60C6","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:42Z","Deirdre Barrett","Eleanor A. Power","AE","Bronze","Uncertain","Regular circumference, thin, flat, worn, small notch on edge.      
Not certainly a coin, the disk is copper and the flan is smooth.  Possibly an          ornament.","6/25/2009","","","2004","98037"
"http://opencontext.org/subjects/12C5181B-3695-42E4-085A-4F2FFE88C90E","http://n2t.net/ark:/28722/k2708312g","Coin 06-C-04","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 123","Locus 7","Seq. 123054","","http://opencontext.org/subjects/C086F374-92BE-4A41-05AD-76A516F7801E","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:02Z","Deirdre Barrett","Emma Susan Libonati","AE","Bronze","","Meshorer #112, 113 or 114 (without the letters in the obverse fields, it is not       possible to determine which of these catalog #s the coin corresponds to).","6/25/2009","","","2006","123054"
"http://opencontext.org/subjects/29EEE65A-2F56-4877-8768-B9A3669FE374","http://n2t.net/ark:/28722/k2r20z76r","Coin 02-C-72","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 68","Seq. 94249","","http://opencontext.org/subjects/3DB8E244-2363-426E-47CD-459D495A23ED","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T03:14:30Z","Deirdre Barrett","Emma Susan Libonati; José I. Fusté","AE","Bronze","","Rabbel II and Gamilat - a coin of the first period 75 - 85 CE.","6/25/2009","","","2002","94249"
"http://opencontext.org/subjects/63B8A6C3-3633-4B16-0B3E-ACF69E88A024","http://n2t.net/ark:/28722/k2f18zs6t","Coin 98-C-108","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57266","","http://opencontext.org/subjects/FE66F88C-21D3-44A5-D3E4-6AF7F24FF170","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:34Z","Deirdre Barrett","Mary Prendergast; EL","AE","Bronze","Late Roman","ALE.","6/25/2009","1.06 cm","","1998","57266"
"http://opencontext.org/subjects/A88099E1-7B06-4051-BB97-EAA522DB7FAF","http://n2t.net/ark:/28722/k2wm19564","Coin 05-C-03","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Special Project 110","Locus 1","Seq. SP110141","","http://opencontext.org/subjects/774366B5-9290-48F1-5113-04B10E0D08AE","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T17:13:42Z","Deirdre Barrett","Eleanor A. Power","AE","Bronze","","Meshorer #119 (p. 106).
Meshorer notes that this issue may be earlier than 39/40 CE, based on the old   style portrait of Shuqailat.","6/25/2009","","","2005",""
"http://opencontext.org/subjects/71F5C17A-6EC0-4A6D-F479-3ABEE7A3AC50","http://n2t.net/ark:/28722/k2cf9qj8n","Coin 04-C-28","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 97","Locus 13","Seq. 97770","","http://opencontext.org/subjects/EFF172FC-EC76-4436-489F-FBDD807001BE","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:52Z","Deirdre Barrett","Christopher A. Tuttle","AE","Bronze","","Regular oval shape.  Two cut sides.  Very worn.
Nabataean coin, dated to the reign of Rabbel II and Shaqilat (70 - 75/6 CE).      Meshorer 146.","6/25/2009","","","2004","97770"
